biblioteca_id;biblioteca_nom;horari_estiu_dilluns;horari_estiu_dimarts;horari_estiu_dimecres;horari_estiu_dijous;horari_estiu_divendres;horari_estiu_dissabte;horari_estiu_diumenge;horari_hivern_dilluns;horari_hivern_dimarts;horari_hivern_dimecres;horari_hivern_dijous;horari_hivern_divendres;horari_hivern_dissabte;horari_estiu_diumenge;INE5;municipi_nom;nombre_habitants;comarca_codi;comarca_nom;observacions_hivern;observacions_estiu
rci1;Biblioteca. Caldes de Montbui;De 15:30 h a 20:30 h;De 15:30 h a 20:30 h;De 9.30h a 13.30 h i de 15:30 a 20:00 h;De 15:30 h a 20:30 h;De 15:30 h a 20:30 h;Tancat;Tancat;De 15:30 h a 20:30 h;De 15:30 h a 20:30 h;De 9:30 h a 13:30 h i de 15:30 a 20:00 h;De 15:30 h a 20:30 h;De 15:30h a 20:30h;De 9:30h a 13:30h;Tancat;08033;Caldes de Montbui;18567;41;Vallès Oriental;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>A part de les festes generals que marquen el calendari actual a Catalunya, durant l'any 2026, la biblioteca tancarà:</p> <p>Dimarts 23 de juny: obert al matí, de 9:30 a 13:30 h<br> <br> Del 9 al 12 d'octubre: tancat per Festa Major (ambdós inclosos)</p> <p>Dilluns 7 de desembre: tancat per pont </p> <p>Del 24 de desembre a l'1 de gener, festius de Nadal (ambdós inclosos)</p> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>22 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>A part de les festes generals que marca el calendari vigent a Catalunya, durant l'any 2026, la biblioteca:</p> <p>Tancarà<strong> </strong>del <strong>10 al 14 d'agost:</strong> Vacances d'estiu (ambdós inclosos).</p></span></p>
rcs1;Biblioteca Frederica Montseny. Canovelles;De 15 h a 20.00 h;De 15 h a 20.00 h;De 10 h a 13.00 h i de 15 h a 20.00 h;De 15 h a 20.00 h;De 15 h a 20.00 h;Tancat;Tancat;De 15 h a 20.00 h;De 15 h a 20.00 h;De 10 h a 13.00 h i de De 15 h a 20.00 h;De 15 h a 20.00 h;De 15 h a 20.00 h;De 10 h a 13.00 h;Tancat;08041;Canovelles;17473;41;Vallès Oriental;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>01 d’octubre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><strong><u>Tancat</u> : </strong><strong>Del  23 de desembre al  06  de  Gener de 2025.  </strong></p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p> </p> <p> </p></span></p>
rer1;Biblioteca Casa de cultura Joan Ruiz i Calonja. Santa Eulàlia de Ronçana;De 16 h a 20.30 h;De 9.30 h a 13.30 h i 16 h a 20.30 h;De 16 h a 20.30 h;De 9.30 h a 13.30 h i 16 h a 20.30 h;De 9.30 h a 13.30 h;Tancat;Tancat;De 15.30 h a 20 h;De 9.30 h a 13.30 h i 15.30 h a 20 h;De 15.30 h a 20 h;De 15.30 h a 20 h;De 15.30 h a 20 h;De 10 h a 13.30 h;Tancat;08248;Santa Eulàlia de Ronçana;7953;41;Vallès Oriental;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p style='margin-bottom: 20px; text-align: justify;'>La biblioteca tancarà les festes generals que marca el calendari vigent a Catalunya, i els següents dies:</p> <p style='margin-bottom: 20px; text-align: justify;'>7/12 (Pont Const.-Immacul.)<br> 10/12 (Festa Major d’hivern)<br> 28/12 al 30/12 (Vacances de Nadal)</p></span> </p>";"<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>20 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p style='margin-bottom: 20px;'>La biblioteca tancarà les festes generals que marca el calendari vigent a Catalunya.<br> <br> 23/6 (Revetlla de Sant Joan)<br> 24/7 (Festa Major d’estiu)<br> 10/8 al 21/08 (Vacances d’estiu)</p></span></p>"
rfc1;Biblioteca Joan Petit i Aguilar. Sant Feliu de Codines;De 9.30 a 13.30;De 9.30 a 13.30;De 9.30 a 13.30 i 15.30 a 20:00;De 9.30 a 13.30;De 9.30 a 13.30;Tancat;Tancat;De 15:30 a 20:00;De 10:00 a 13:00 i de 15:30 a 20:00;De 15:30 a 20:00;De 10:00 a 13:00 i de 15:30 a 20:00;De 15:30 a 20:00;De 10:00 a 13:00;Tancat;08210;Sant Feliu de Codines;6827;41;Vallès Oriental;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>06 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p style='text-align: justify;'><strong>L'Horari d'hivern comença el 6  de setembre.</strong></p> <p>Dissabte 12 de setembre tancat</p> <p>18 i 19 de setembre tancat per Festa Major</p> <p>Dissabte 31 d'octubre tancat</p> <p>Dissabte 5 de desembre i dilluns 7 tancat per Pont de la Puríssima</p> <p style='text-align: justify;'> </p> <p style='text-align: justify;'> </p> <p style='text-align: justify;'> </p> <p style='text-align: justify;'> </p> <p> </p> <p> </p> <p> </p> <h1 align='center' style='text-align: center; margin-bottom: 11px;'> </h1> <p> </p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>25 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>L'horari d'estiu de la biblioteca és del 25 de juny al 6 de setembre.</p> <p>Vacances:  del 9 al 23 d'agost</p> <p>Dimarts 23 de juny obert de 10.00 a 13.00h</p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p></span></p>
rfo1;Jordi Ribas. Sant Fost de Campsentelles;De 15:30 a 20:00;De 15:30 a 20:00;De 15:30 a 20:00;De 10:00 a 13:30 i de 15:30 a 20:00;De 15:30 a 20:00;Tancat;Tancat;De 15:30 a 20:00;De 15:30 a 20:00;De 15:30 a 20:00;De 10:00 a 13:30 i de 15:30 a 20:00;De 15:30 a 20:00;De 10:00 a 13:30;Tancat;08209;Sant Fost de Campsentelles;9419;41;Vallès Oriental;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>01 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><b>AVÍS SANT JOAN:  </b><b>Dimarts,  23 de juny la biblioteca tancarà a les 19:00 h</b></p> <p><b>​​​​​​​AVÍS FESTA LOCAL: Biblioteca tancada dilluns, 27 de juliol</b></p> <p><b>AVÍS HORARI D'ESTIU: Dissabtes tancat durant tot el mes de juliol</b></p> <p><b>AVÍS VACANCES D'ESTIU: Biblioteca tancada de l’1 al 31 d’agost, inclosos </b><strong>(BÚSTIA DE RETORN TANCADA!)</strong></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><b><span style='font-family:&quot;Calibri&quot;,sans-serif'><span style='color:red'></span></span></b></span></span></p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juliol</span></p>
rgr1;Biblioteca Can Pedrals. Granollers;De 15 h a 20:30 h;De 15 h a 20:30 h;De 15 h a 20:30 h;De 15 h a 20:30 h;De 15 h a 20:30 h;Tancat;Tancat;De 15:30 h a 20 h;De 9:30 h a 14 h i de 15:30 h a 20 h;De 9:30 h a 14 h i de 15:30 h a 20 h;De 9:30 h a 14 h i de 15:30 h a 20 h;De 9:30 h a 14 h i de 15:30 h a 20 h;De 9:30 h a 14 h;Tancat;08096;Granollers;65341;41;Vallès Oriental;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><strong>Dies de tancament 2026 </strong></p> <p><strong>Festes laborals que marca el calendari oficial per a l’any 2026 a Catalunya. <br> Festes locals: </strong>15 de maig, l’Ascensió i 28 d’agost, Festa Major.<br> Dissabte 3 de gener, dilluns 5 de gener, dijous 2 d’abril, dissabte 4 d’abril, dissabte 2 de maig, dissabte 16 de maig, dijous 24 de desembre i dijous 31 de desembre.</p> <p><br> <strong>SALES D’ESTUDI</strong><br> La sala d’estudi de la Biblioteca Roca Umbert està oberta en horari habitual de la biblioteca. Durant els períodes d’exàmens amplia el seu horari.<br> <a href='https://www.bibliotequesdegranollers.cat/sobre-nosaltres/biblioteca-roca-umbert/' target='_blank'>Consulta l’horari de la sala d’estudi de la Biblioteca Roca Umbert</a></p> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>29 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca estarà tancada les festes laborals que marca el calendari oficial per a l'any 2026 a Catalunya i les festes locals </p> <p> </p></span></p>
rgr2;Biblioteca Roca Umbert. Granollers;De 9 h a 14.30 h;De 9 h a 14.30 h;De 9 h a 14.30 h;De 9 h a 14.30 h;De 9 h a 14.30 h;Tancat;Tancat;De 15 h a 20 h;De 15 h a 20 h;De 10 h a 14 h i de 15 h a 20 h;De 15 h a 20 h;De 10 h a 14 h i de 15 h a 20 h;De 15.30 h a 20 h;Tancat;08096;Granollers;65341;41;Vallès Oriental;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><strong>Dies de tancament 2026 </strong></p> <p><strong>Festes laborals que marca el calendari oficial per a l’any 2026 a Catalunya. </strong><br> <strong>Festes locals: </strong>15 de maig, l’Ascensió i 28 d’agost, Festa Major.<br> Dissabte 3 de gener, dilluns 5 de gener, dijous 2 d’abril, dissabte 4 d’abril, dissabte 2 de maig, dimarts 23 de juny, dissabte 16 de maig, dijous 24 de desembre i dijous 31 de desembre.</p> <p><br> <strong>SALES D’ESTUDI</strong><br> La sala d’estudi de la Biblioteca Roca Umbert està oberta en horari habitual de la biblioteca. Durant els períodes d’exàmens amplia el seu horari.<br> <a href='https://www.bibliotequesdegranollers.cat/sobre-nosaltres/biblioteca-roca-umbert/' target='_blank'>Consulta l’horari de la sala d’estudi de la Biblioteca Roca Umbert</a></p> <p style='margin-bottom:11px'> </p> <p><br> <br>  </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>29 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca estarà tancada les festes laborals que marca el calendari oficial per a l'any 2026 a Catalunya i les festes locals </p></span></p>
rla1;Biblioteca Josep Badia i Moret. L'Ametlla del Vallès;De 09.30 a 13.30 h;De 09.30 a 13.30 h i de 15.30 a 20 h;De 09.30 a 13.30 h;De 09.30 a 13.30 h i de 15.30 a 20 h;De 09.30 a 13.30 h;Tancat;Tancat;De 15.30 a 20 h;De 15.30 a 20 h;De 15.30 a 20 h;De 15.30 a 20 h;De 09.30 a 13.30 h i de 15.30 a 20 h;De 09.30 a 13.30 h;Tancat;08005;L'Ametlla del Vallès;9474;41;Vallès Oriental;<p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><strong>INICI HORARI D'HIVERN: dilluns 7 de setembre de 2026</strong></p> <p><strong>La biblioteca tancarà les festes generals que marca el calendari vigent a Catalunya i els següents dies:</strong></p> <p> </p> <p>Diada Nacional de Catalunya: divendres 11 de setembre de 2026</p> <p>Dissabte 12 de setembre de 2026</p> <p> </p> <p> </p> <p> </p></span> </p>;<p class='observaciones'><strong>Observacions de l'horari: </strong><span><p><strong>INICI HORARI D'ESTIU: dissabte 6 de juny de 2026</strong></p> <p> </p> <p><strong>La biblioteca tancarà les festes generals que marca el calendari vigent a Catalunya i els següents dies:</strong></p> <p>Vacances de Setmana Santa: del dissabte 28 de març al dilluns 6 d'abril de 2026</p> <p>Dia del Treballador: divendres 1 de maig de 2026 </p> <p>Dissabte 2 de maig de 2026</p> <p>Dia de Sant Joan: dimecres 24 de juny de 2026 </p> <p>Vacances d'estiu: del dilluns 27 de juliol al divendres 28 d'agost de 2026</p> <p> </p> <p> </p> <p> </p></span></p>
rlf1;Biblioteca. Les Franqueses del Vallès;Del 29 de juny al 12 de juliol de 10 a 13.30 h </br>Del 13 al 31 de juliol de 15 a 20 h;Del 29 de juny al 12 de juliol de 10 a 13.30 h </br>Del 13 al 31 de juliol de 15 a 20 h;Del 29 de juny al 12 de juliol de 10 a 13.30 h </br>Del 13 al 31 de juliol de 15 a 20 h;Del 29 de juny al 12 de juliol de 10 a 13.30 </br>Del 13 al 31 de juliol de 15 a 20 h;Del 29 de juny al 12 de juliol de 10 a 13.30 </br>Del 13 al 31 de juliol de 15 a 20 h;Tancat;Tancat;De 15 a 20 h;De 10 a 13.30 h i de 15 a 20 h;De 10 a 13.30 h i de 15 a 20 h;De 15 a 20 h;De 15 a 20 h;De 10.30 a 13.30 h;Tancat;08086;Les Franqueses del Vallès;20881;41;Vallès Oriental;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>02 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p style='margin-bottom:11px'><strong>Dies de tancament: Festius locals, nacionals i ponts 2026</strong></p> <p>- 24 de juny (Sant Joan)</p> <p>- 11 de setembre (Diada Nacional de Catalunya)</p> <p>- 12 de setembre (Dissabte tancat)</p> <p>- 18 de setembre (Festa Major de Corró d'Avall)</p> <p>- 10 d'octubre (Dissabte tancat)</p> <p>- 12 d'octubre (Dia de l'Hispanitat)</p> <p>- 5 de desembre (Dissabte tancat)</p> <p>- 6 de desembre (Dia de la Constitució)</p> <p>- 7 de desembre (Dilluns tancat)</p> <p>- 8 de desembre (Immaculada Concepció)</p> <p>- Del 23 de desembre al 2 de gener (Festes de Nadal)</p> <p>- 5 de gener 2027 (Tarda tancat)</p> <p>- 6 de gener 2027 (Reis)</p> <p style='text-align:justify; margin-bottom:11px'><span style='font-size:11pt'><span style='line-height:107%'><span style='font-family:Calibri,sans-serif'></span></span></span></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></span></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-size:11.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></span></span></p> <p style='margin-bottom:11px'><span style='font-size:11pt'><span style='line-height:107%'><span style='font-family:Calibri,sans-serif'></span></span></span></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-family:&quot;Century Gothic&quot;,sans-serif'></span></span></span></p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>29 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca romandrà tancada per vacances d'estiu,  de l'1 al 31 d'agost.</p> <p> </p></span></p>
rlf2;Corró d’Avall. Les Franqueses del Vallès;Del 29 de juny al 12 de juliol de 15 a 20 h </br>Del 13 al 31 de juliol de 10 a 13.30 h;Del 29 de juny al 12 de juliol de 15 a 20 h </br>Del 13 al 31 de juliol de 10 a 13.30 h;Del 29 de juny al 12 de juliol de 15 a 20 h </br>Del 13 al 31 de juliol de 10 a 13.30 h;Del 29 de juny al 12 de juliol de 15 a 20 h </br>Del 13 al 31 de juliol de 10 a 13.30 h;Del 29 de juny al 12 de juliol de 15 a 20 h </br>Del 13 al 31 de juliol de 10 a 13.30 h;Tancat;Tancat;De 10.00 a 13.30 i de 15 a 20 h;De 15 a 20 h;De 15 a 20 h;De 10.00 a 13.30 h i de 15 a 20 h;De 15 a 20 h;De 10.30 a 13.30 h;Tancat;08086;Les Franqueses del Vallès;20881;41;Vallès Oriental;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>02 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><strong><span style='font-family:&quot;Century Gothic&quot;,sans-serif'></span></strong></span></span><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><b><span style='font-size:11.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></b></span></span><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><b><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></b></span></span><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><b><span style='font-size:14.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></b></span></span><strong>Dies de tancament: Festius locals, nacionals i ponts 2026</strong></p> <p>- 24 de juny (Sant Joan)</p> <p>- 11 de setembre (Diada Nacional de Catalunya)</p> <p>- 18 de setembre (Festa Major de Corró d'Avall)</p> <p>- 19 de setembre (Dissabte tancat)</p> <p>- 21 de setembre (Dilluns tancat) 12 d'octubre (Dia de l'Hispanitat)</p> <p>- 5 de desembre (Dissabte tancat)</p> <p>- 6 de desembre (Dia de la Constitució)</p> <p>- 7 de desembre (Dilluns tancat)</p> <p>- 8 de desembre (Immaculada Concepció)</p> <p>- Del 23 de desembre al 2 de gener (Festes de Nadal)</p> <p>- 5 de gener 2027 (Tarda tancat)</p> <p>- 6 de gener 2027 (Reis)<span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><b><span style='font-size:14.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></b><span style='font-size:14.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></span></span><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></span></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-size:11.0pt'><span style='font-family:&quot;Calibri&quot;,sans-serif'></span></span></span></span></p> <p style='margin-bottom:11px'><span style='font-size:11pt'><span style='line-height:107%'><span style='font-family:Calibri,sans-serif'></span></span></span></p> <p><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-family:&quot;Century Gothic&quot;,sans-serif'></span></span></span></p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>29 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca romandrà tancada per vacances d'estiu, de l'1 al 31 d'agost.</p></span></p>
